zone_id	image_id	volume	folio_sort_key	folio_label	folio_norm	class_id	class_name	abs_x	abs_y	abs_w	abs_h	x_pct	y_pct	w_pct	h_pct	url_image_full	image_filename	image_width_px	image_height_px
3435	2350	JJ163	492	236v	236v	3	AM	207	1	993	1282	17.26	0.085	82.72	98.43	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxv8ltu3pekr/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxv8ltu3pekr/full/1200,/0/default.jpg	1200	1302
3436	2351	JJ163	493	237r	237r	3	AM	0	14	1200	1427	0.005	0.97	99.99	96.96	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy2n7r7io73m/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy2n7r7io73m/full/1200,/0/default.jpg	1200	1472
3437	2352	JJ163	494	237v	237v	3	AM	246	4	954	1283	20.46	0.275	79.54	98.53	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7ndpjhfa0c6/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7ndpjhfa0c6/full/1200,/0/default.jpg	1200	1302
3438	2353	JJ163	495	238r	238r	2	AF	2	11	1198	760	0.135	0.735	99.87	51.61	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8yz32phnhfp/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8yz32phnhfp/full/1200,/0/default.jpg	1200	1472
3439	2353	JJ163	495	238r	238r	1	AI	1	767	1199	704	0.06	52.115	99.9	47.85	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8yz32phnhfp/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8yz32phnhfp/full/1200,/0/default.jpg	1200	1472
3440	2354	JJ163	496	238v	238v	3	AM	220	4	980	1278	18.34	0.27	81.64	98.16	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4ngc55k9rsw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4ngc55k9rsw/full/1200,/0/default.jpg	1200	1302
3441	2355	JJ163	497	239r	239r	2	AF	2	6	1198	496	0.165	0.435	99.83	33.67	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5igmxrn9xw7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5igmxrn9xw7/full/1200,/0/default.jpg	1200	1472
3442	2355	JJ163	497	239r	239r	1	AI	0	501	1200	970	0.02	34.03	99.98	65.9	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5igmxrn9xw7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5igmxrn9xw7/full/1200,/0/default.jpg	1200	1472
3443	2356	JJ163	498	239v	239v	2	AF	198	4	1002	399	16.515	0.315	83.49	30.61	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx09nhw4xm8k/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx09nhw4xm8k/full/1200,/0/default.jpg	1200	1302
3444	2356	JJ163	498	239v	239v	0	AC	207	401	992	895	17.26	30.795	82.7	68.71	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx09nhw4xm8k/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx09nhw4xm8k/full/1200,/0/default.jpg	1200	1302
3445	2357	JJ163	499	240r	240r	1	AI	0	31	1200	1435	0.04	2.13	99.96	97.52	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2lq85z0yv5g/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2lq85z0yv5g/full/1200,/0/default.jpg	1200	1472
3446	2358	JJ163	500	240v	240v	2	AF	4	9	1197	445	0.295	0.66	99.71	34.2	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbsd3gm0cuxc/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbsd3gm0cuxc/full/1200,/0/default.jpg	1200	1302
3447	2358	JJ163	500	240v	240v	0	AC	235	444	965	852	19.545	34.095	80.43	65.45	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbsd3gm0cuxc/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbsd3gm0cuxc/full/1200,/0/default.jpg	1200	1302
3448	2359	JJ163	501	241r	241r	0	AC	1	22	1199	1042	0.045	1.525	99.95	70.79	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4ku1osnxdpj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4ku1osnxdpj/full/1200,/0/default.jpg	1200	1472
3449	2359	JJ163	501	241r	241r	1	AI	0	1062	1195	409	0.015	72.165	99.59	27.79	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4ku1osnxdpj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4ku1osnxdpj/full/1200,/0/default.jpg	1200	1472
3450	2360	JJ163	502	241v	241v	3	AM	245	16	954	1313	20.425	1.205	79.49	98.71	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3yp2yny33aw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3yp2yny33aw/full/1200,/0/default.jpg	1200	1330
3451	2361	JJ163	503	242r	242r	2	AF	1	5	1198	402	0.095	0.34	99.87	27.0	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhdc3doyb12w/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhdc3doyb12w/full/1200,/0/default.jpg	1200	1489
3452	2361	JJ163	503	242r	242r	0	AC	1	406	1199	1079	0.06	27.255	99.94	72.47	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhdc3doyb12w/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhdc3doyb12w/full/1200,/0/default.jpg	1200	1489
3453	2362	JJ163	504	242v	242v	0	AC	241	28	959	1297	20.055	2.115	79.89	97.51	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw3lori1h25f/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw3lori1h25f/full/1200,/0/default.jpg	1200	1330
3454	2363	JJ163	505	243r	243r	0	AC	0	25	1200	968	0.0	1.7	100.0	65.02	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr8de6hihdzu/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr8de6hihdzu/full/1200,/0/default.jpg	1200	1489
3455	2363	JJ163	505	243r	243r	1	AI	1	984	1199	504	0.085	66.095	99.91	33.83	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr8de6hihdzu/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr8de6hihdzu/full/1200,/0/default.jpg	1200	1489
3456	2364	JJ163	506	243v	243v	2	AF	7	12	1192	811	0.62	0.885	99.32	60.97	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq38f1jg4gc8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq38f1jg4gc8/full/1200,/0/default.jpg	1200	1330
3457	2364	JJ163	506	243v	243v	0	AC	220	808	928	54	18.305	60.72	77.35	4.04	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq38f1jg4gc8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq38f1jg4gc8/full/1200,/0/default.jpg	1200	1330
3458	2364	JJ163	506	243v	243v	1	AI	81	858	1118	437	6.72	64.48	93.2	32.82	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq38f1jg4gc8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq38f1jg4gc8/full/1200,/0/default.jpg	1200	1330
3459	2365	JJ163	507	244r	244r	3	AM	0	7	1200	1479	0.02	0.465	99.98	99.35	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v11zk3gm8weg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v11zk3gm8weg/full/1200,/0/default.jpg	1200	1489
3460	2366	JJ163	508	244v	244v	2	AF	178	12	1021	796	14.82	0.92	85.12	59.84	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9snrb44ayve/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9snrb44ayve/full/1200,/0/default.jpg	1200	1330
3461	2366	JJ163	508	244v	244v	1	AI	246	805	953	487	20.54	60.505	79.38	36.59	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9snrb44ayve/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9snrb44ayve/full/1200,/0/default.jpg	1200	1330
3462	2367	JJ163	509	245r	245r	2	AF	0	9	1200	947	0.04000000000000001	0.5849999999999999	99.9599999999999	63.54224555735056	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7afrrk74s85/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7afrrk74s85/full/1200,/0/default.jpg	1200	1490
3463	2367	JJ163	509	245r	245r	0	AC	10	939	691	39	0.8023694130317717	63.004846526655896	57.57000538502962	2.5848142164781933	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7afrrk74s85/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7afrrk74s85/full/1200,/0/default.jpg	1200	1490
3464	2367	JJ163	509	245r	245r	1	AI	1	987	1199	502	0.08000000000000004	66.24050888529887	99.91999999999999	33.71449111470134	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7afrrk74s85/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7afrrk74s85/full/1200,/0/default.jpg	1200	1490
3465	2368	JJ163	510	245v	245v	2	AF	34	4	1165	868	2.865	0.31	97.07	65.3	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vss89fh5txem/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vss89fh5txem/full/1200,/0/default.jpg	1200	1330
3466	2368	JJ163	510	245v	245v	1	AI	95	874	1104	408	7.915	65.74	91.99	30.7	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vss89fh5txem/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vss89fh5txem/full/1200,/0/default.jpg	1200	1330
3467	2369	JJ163	511	246r	246r	3	AM	1	19	1199	1468	0.055	1.29	99.93	98.56	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl6xpa8o6mvg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl6xpa8o6mvg/full/1200,/0/default.jpg	1200	1489
3468	2370	JJ163	512	246v	246v	2	AF	16	7	1183	876	1.32	0.56	98.62	65.86	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2m8nucg2i8v/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2m8nucg2i8v/full/1200,/0/default.jpg	1200	1330
3469	2370	JJ163	512	246v	246v	1	AI	117	881	1082	405	9.745	66.27	90.17	30.42	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2m8nucg2i8v/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2m8nucg2i8v/full/1200,/0/default.jpg	1200	1330
3470	2371	JJ163	513	247r	247r	2	AF	0	43	1200	966	0.0	2.905	100.0	64.85	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqhb7n452rq8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqhb7n452rq8/full/1200,/0/default.jpg	1200	1489
3471	2371	JJ163	513	247r	247r	1	AI	0	1008	1200	481	0.035	67.725	99.97	32.27	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqhb7n452rq8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqhb7n452rq8/full/1200,/0/default.jpg	1200	1489
3472	2372	JJ163	514	247v	247v	2	AF	231	9	968	1320	19.255	0.68	80.65	99.28	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vogjx4pj06mn/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vogjx4pj06mn/full/1200,/0/default.jpg	1200	1330
3473	2373	JJ163	515	248r	248r	0	AC	0	58	1200	952	0.015	3.92	99.99	63.92	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve9hrpj9yf0g/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve9hrpj9yf0g/full/1200,/0/default.jpg	1200	1489
3474	2373	JJ163	515	248r	248r	1	AI	1	1008	1199	481	0.1	67.715	99.9	32.27	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve9hrpj9yf0g/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve9hrpj9yf0g/full/1200,/0/default.jpg	1200	1489
3475	2374	JJ163	516	248v	248v	2	AF	34	5	1165	753	2.83	0.41	97.12	56.62	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr83ve5n4ecl/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr83ve5n4ecl/full/1200,/0/default.jpg	1200	1330
3476	2374	JJ163	516	248v	248v	1	AI	29	754	1170	531	2.395	56.675	97.53	39.95	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr83ve5n4ecl/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr83ve5n4ecl/full/1200,/0/default.jpg	1200	1330
3477	2375	JJ163	517	249r	249r	2	AF	1	39	1199	560	0.08	2.62	99.92	37.6	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx9pntqtfd8p/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx9pntqtfd8p/full/1200,/0/default.jpg	1200	1489
3478	2375	JJ163	517	249r	249r	1	AI	0	596	1200	891	0.0	40.04	99.98	59.82	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx9pntqtfd8p/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx9pntqtfd8p/full/1200,/0/default.jpg	1200	1489
3479	2376	JJ163	518	249v	249v	2	AF	238	4	961	1316	19.86	0.335	80.08	98.91	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuzfe9du9tli/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuzfe9du9tli/full/1200,/0/default.jpg	1200	1330
3480	2377	JJ163	519	250r	250r	0	AC	1	31	1199	793	0.075	2.06	99.93	53.28	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxhw341hgmep/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxhw341hgmep/full/1200,/0/default.jpg	1200	1489
3481	2377	JJ163	519	250r	250r	1	AI	0	822	1200	667	0.015	55.22	99.99	44.78	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxhw341hgmep/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxhw341hgmep/full/1200,/0/default.jpg	1200	1489
3482	2378	JJ163	520	250v	250v	2	AF	0	4	1199	574	-0.005	0.31	99.95	43.16	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc1j2vzf3oa3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc1j2vzf3oa3/full/1200,/0/default.jpg	1200	1330
3483	2378	JJ163	520	250v	250v	1	AI	165	579	1035	705	13.71	43.52	86.22	52.98	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc1j2vzf3oa3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc1j2vzf3oa3/full/1200,/0/default.jpg	1200	1330
3484	2379	JJ163	521	251r	251r	2	AF	1	63	1199	409	0.115	4.21	99.89	27.5	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3pdhjna458l/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3pdhjna458l/full/1200,/0/default.jpg	1200	1489
3485	2379	JJ163	521	251r	251r	0	AC	0	469	1185	1018	-0.005	31.465	98.73	68.37	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3pdhjna458l/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3pdhjna458l/full/1200,/0/default.jpg	1200	1489
3486	2380	JJ163	522	251v	251v	0	AC	13	14	1186	845	1.065	1.02	98.87	63.5	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1bq2s6p7w19/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1bq2s6p7w19/full/1200,/0/default.jpg	1200	1330
3487	2380	JJ163	522	251v	251v	1	AI	145	861	1054	414	12.085	64.715	87.83	31.15	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1bq2s6p7w19/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1bq2s6p7w19/full/1200,/0/default.jpg	1200	1330
3488	2381	JJ163	523	252r	252r	2	AF	1	11	1199	839	0.045	0.72	99.95	56.32	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf34ej83uc7j/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf34ej83uc7j/full/1200,/0/default.jpg	1200	1489
3489	2381	JJ163	523	252r	252r	1	AI	0	848	1098	641	0.0	56.935	91.48	43.05	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf34ej83uc7j/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf34ej83uc7j/full/1200,/0/default.jpg	1200	1489
3490	2382	JJ163	524	252v	252v	2	AF	200	6	999	882	16.635	0.46	83.27	67.24	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpo3cy7i6tki/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpo3cy7i6tki/full/1200,/0/default.jpg	1200	1312
3491	2382	JJ163	524	252v	252v	1	AI	16	890	1183	387	1.375	67.835	98.57	29.49	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpo3cy7i6tki/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpo3cy7i6tki/full/1200,/0/default.jpg	1200	1312
3492	2383	JJ163	525	253r	253r	2	AF	1	7	1196	989	0.075	0.505	99.65	66.91	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjmaqchndr2h/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjmaqchndr2h/full/1200,/0/default.jpg	1200	1478
3493	2383	JJ163	525	253r	253r	0	AC	2	1001	1187	475	0.14	67.72	98.9	32.12	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjmaqchndr2h/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjmaqchndr2h/full/1200,/0/default.jpg	1200	1478
3494	2384	JJ163	526	253v	253v	0	AC	218	18	981	725	18.19	1.375	81.78	55.29	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvh14lvgsf6g/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvh14lvgsf6g/full/1200,/0/default.jpg	1200	1312
3495	2384	JJ163	526	253v	253v	1	AI	185	743	1014	535	15.41	56.625	84.54	40.81	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvh14lvgsf6g/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvh14lvgsf6g/full/1200,/0/default.jpg	1200	1312
3496	2385	JJ163	527	254r	254r	2	AF	2	7	1198	879	0.135	0.505	99.87	59.47	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vijfq1mjl438/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vijfq1mjl438/full/1200,/0/default.jpg	1200	1478
3497	2385	JJ163	527	254r	254r	1	AI	1	880	1199	590	0.1	59.535	99.9	39.89	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vijfq1mjl438/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vijfq1mjl438/full/1200,/0/default.jpg	1200	1478
3498	2386	JJ163	528	254v	254v	2	AF	10	11	1189	692	0.82	0.855	99.1	52.77	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veukwhynkfj2/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veukwhynkfj2/full/1200,/0/default.jpg	1200	1312
3499	2386	JJ163	528	254v	254v	1	AI	62	705	1137	573	5.13	53.73	94.78	43.68	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veukwhynkfj2/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veukwhynkfj2/full/1200,/0/default.jpg	1200	1312
3500	2387	JJ163	529	255r	255r	2	AF	4	16	1197	464	0.295	1.08	99.71	31.4	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhnnd4fsbvbu/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhnnd4fsbvbu/full/1200,/0/default.jpg	1200	1478
3501	2387	JJ163	529	255r	255r	1	AI	0	478	1200	992	0.035	32.33	99.97	67.14	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhnnd4fsbvbu/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhnnd4fsbvbu/full/1200,/0/default.jpg	1200	1478
3502	2388	JJ163	530	255v	255v	2	AF	0	14	1199	406	0.0	1.06	99.94	30.98	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb1wxli1prgj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb1wxli1prgj/full/1200,/0/default.jpg	1200	1312
3503	2388	JJ163	530	255v	255v	0	AC	220	410	979	889	18.32	31.26	81.6	67.74	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb1wxli1prgj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb1wxli1prgj/full/1200,/0/default.jpg	1200	1312
3504	2389	JJ163	531	256r	256r	0	AC	1	25	1199	1014	0.065	1.7	99.93	68.64	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcc1b0mrko87/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcc1b0mrko87/full/1200,/0/default.jpg	1200	1478
3505	2389	JJ163	531	256r	256r	1	AI	2	1039	1198	436	0.155	70.28	99.85	29.48	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcc1b0mrko87/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcc1b0mrko87/full/1200,/0/default.jpg	1200	1478
3506	2390	JJ163	532	256v	256v	2	AF	209	29	990	1274	17.455	2.245	82.49	97.09	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vblcreonpiyr/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vblcreonpiyr/full/1200,/0/default.jpg	1200	1312
3507	2391	JJ163	533	257r	257r	1	AI	0	49	1198	1428	0.03	3.315	99.86	96.59	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfvdyw2qcm3p/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfvdyw2qcm3p/full/1200,/0/default.jpg	1200	1478
3508	2392	JJ163	534	257v	257v	2	AF	8	18	1191	410	0.7	1.37	99.24	31.24	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vneq95aydiaz/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vneq95aydiaz/full/1200,/0/default.jpg	1200	1312
3509	2392	JJ163	534	257v	257v	1	AI	214	427	985	869	17.865	32.535	82.07	66.23	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vneq95aydiaz/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vneq95aydiaz/full/1200,/0/default.jpg	1200	1312
3510	2393	JJ163	535	258r	258r	2	AF	1	54	1199	659	0.085	3.68	99.91	44.56	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu1eip41nvhj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu1eip41nvhj/full/1200,/0/default.jpg	1200	1478
3511	2393	JJ163	535	258r	258r	1	AI	1	699	1199	773	0.08	47.31	99.92	52.32	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu1eip41nvhj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu1eip41nvhj/full/1200,/0/default.jpg	1200	1478
3512	2394	JJ163	536	258v	258v	2	AF	0	12	1199	486	0.0	0.93	99.88	37.06	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8gfb6sxailo/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8gfb6sxailo/full/1200,/0/default.jpg	1200	1312
3513	2394	JJ163	536	258v	258v	0	AC	208	501	630	42	17.33500000000017	38.17000000000015	52.493524806301075	3.199084824224087	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8gfb6sxailo/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8gfb6sxailo/full/1200,/0/default.jpg	1200	1312
3514	2394	JJ163	536	258v	258v	0	AC	388	533	578	26	32.349101440170905	40.636112710087325	48.177797907833316	1.9476269198692862	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8gfb6sxailo/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8gfb6sxailo/full/1200,/0/default.jpg	1200	1312
3515	2394	JJ163	536	258v	258v	1	AI	201	572	999	718	16.75	43.605	83.22	54.73	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8gfb6sxailo/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8gfb6sxailo/full/1200,/0/default.jpg	1200	1312
3516	2395	JJ163	537	259r	259r	2	AF	2	23	1198	663	0.14	1.555	99.86	44.87	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8vtjt7137w5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8vtjt7137w5/full/1200,/0/default.jpg	1200	1478
3517	2395	JJ163	537	259r	259r	1	AI	0	684	1180	789	0.035	46.275	98.33	53.35	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8vtjt7137w5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8vtjt7137w5/full/1200,/0/default.jpg	1200	1478
3518	2396	JJ163	538	259v	259v	2	AF	6	5	1193	369	0.51	0.355	99.42	28.09	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmeuqgily1ue/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmeuqgily1ue/full/1200,/0/default.jpg	1200	1312
3519	2396	JJ163	538	259v	259v	0	AC	210	372	990	493	17.465	28.38	82.51	37.58	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmeuqgily1ue/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmeuqgily1ue/full/1200,/0/default.jpg	1200	1312
