zone_id	image_id	volume	register	folio_sort_key	folio_label	folio_norm	class_id	class_name	abs_x	abs_y	abs_w	abs_h	url_image_full	image_filename	image_width_px	image_height_px
7257		JJ150		245			1	AI	0	741	1197	634	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp4nxu872kqe/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp4nxu872kqe/full/1200,/0/default.jpg	1200	1408
7258		JJ150		246			2	AF	0	45	1198	439	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfiuhmdw288e/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfiuhmdw288e/full/1200,/0/default.jpg	1200	1356
7259		JJ150		246			0	AC	0	486	1198	854	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfiuhmdw288e/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfiuhmdw288e/full/1200,/0/default.jpg	1200	1356
7260		JJ150		247			1	AI	1	25	1115	1364	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vecifm1789wc/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vecifm1789wc/full/1200,/0/default.jpg	1200	1408
7261		JJ150		248			2	AF	12	44	1186	321	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwu7519prn5a/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwu7519prn5a/full/1200,/0/default.jpg	1200	1356
7262		JJ150		248			0	AC	0	364	1199	977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwu7519prn5a/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwu7519prn5a/full/1200,/0/default.jpg	1200	1356
7263		JJ150		249			0	AC	1	15	1190	930	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vinxwj05sfj4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vinxwj05sfj4/full/1200,/0/default.jpg	1200	1408
7264		JJ150		249			1	AI	1	942	1196	432	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vinxwj05sfj4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vinxwj05sfj4/full/1200,/0/default.jpg	1200	1408
7265		JJ150		250			2	AF	0	29	1199	568	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxzqz6z83c5x/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxzqz6z83c5x/full/1200,/0/default.jpg	1200	1373
7266		JJ150		250			1	AI	0	597	1199	745	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxzqz6z83c5x/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxzqz6z83c5x/full/1200,/0/default.jpg	1200	1373
7267		JJ150		251			0	AC	1	45	1122	1357	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjaztzrg51zs/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjaztzrg51zs/full/1200,/0/default.jpg	1200	1408
7268		JJ150		252			0	AC	0	43	1200	1299	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzwbz13el8ck/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzwbz13el8ck/full/1200,/0/default.jpg	1200	1345
7269		JJ150		253			0	AC	1	36	1116	1357	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzbryjvaptuz/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzbryjvaptuz/full/1200,/0/default.jpg	1200	1408
7270		JJ150		254			0	AC	0	30	1199	986	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsnzj44l4wk0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsnzj44l4wk0/full/1200,/0/default.jpg	1200	1373
7271		JJ150		254			1	AI	0	1012	1198	323	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsnzj44l4wk0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsnzj44l4wk0/full/1200,/0/default.jpg	1200	1373
7272		JJ150		255			2	AF	1	21	1192	854	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8j1cxnl97kl/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8j1cxnl97kl/full/1200,/0/default.jpg	1200	1408
7273		JJ150		255			1	AI	1	874	1195	503	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8j1cxnl97kl/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8j1cxnl97kl/full/1200,/0/default.jpg	1200	1408
7274		JJ150		256			2	AF	0	37	1199	1310	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzi5vtuontga/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzi5vtuontga/full/1200,/0/default.jpg	1200	1361
7275		JJ150		257			0	AC	0	25	1194	1056	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtzexkiu4j3o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtzexkiu4j3o/full/1200,/0/default.jpg	1200	1408
7276		JJ150		257			1	AI	0	1075	1196	297	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtzexkiu4j3o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtzexkiu4j3o/full/1200,/0/default.jpg	1200	1408
7277		JJ150		258			2	AF	34	40	1166	1288	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkgm81vglhf3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkgm81vglhf3/full/1200,/0/default.jpg	1200	1345
7278		JJ150		259			0	AC	1	45	1122	1357	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmaxgykafv3e/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmaxgykafv3e/full/1200,/0/default.jpg	1200	1408
7279		JJ150		260			0	AC	0	43	1200	1299	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va1ytw3czrxf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va1ytw3czrxf/full/1200,/0/default.jpg	1200	1345
7280		JJ150		261			0	AC	1	44	1196	742	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd5g9l2q16db/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd5g9l2q16db/full/1200,/0/default.jpg	1200	1408
7281		JJ150		261			1	AI	1	785	1195	611	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd5g9l2q16db/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd5g9l2q16db/full/1200,/0/default.jpg	1200	1408
7282		JJ150		262			2	AF	0	43	1199	365	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3uan4pi84sa/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3uan4pi84sa/full/1200,/0/default.jpg	1200	1345
7283		JJ150		262			1	AI	0	409	1200	927	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3uan4pi84sa/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3uan4pi84sa/full/1200,/0/default.jpg	1200	1345
7284		JJ150		263			2	AF	1	33	1198	333	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2l66y5xvlb0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2l66y5xvlb0/full/1200,/0/default.jpg	1200	1408
7285		JJ150		263			0	AC	1	366	1191	592	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2l66y5xvlb0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2l66y5xvlb0/full/1200,/0/default.jpg	1200	1408
7286		JJ150		263			1	AI	3	956	1195	442	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2l66y5xvlb0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2l66y5xvlb0/full/1200,/0/default.jpg	1200	1408
7287		JJ150		264			3	AM	0	40	1200	1293	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2kl4bnaozdi/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2kl4bnaozdi/full/1200,/0/default.jpg	1200	1345
7288		JJ150		265			2	AF	4	42	1194	224	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v91nzjw3c66y/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v91nzjw3c66y/full/1200,/0/default.jpg	1200	1408
7289		JJ150		265			0	AC	1	265	1189	832	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v91nzjw3c66y/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v91nzjw3c66y/full/1200,/0/default.jpg	1200	1408
7290		JJ150		265			1	AI	2	1097	1198	285	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v91nzjw3c66y/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v91nzjw3c66y/full/1200,/0/default.jpg	1200	1408
7291		JJ150		266			2	AF	0	37	1200	956	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcdwiar3ms56/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcdwiar3ms56/full/1200,/0/default.jpg	1200	1345
7292		JJ150		266			1	AI	15	994	1185	315	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcdwiar3ms56/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcdwiar3ms56/full/1200,/0/default.jpg	1200	1345
7293		JJ150		267			2	AF	1	39	1118	1365	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veai1k60ypaz/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veai1k60ypaz/full/1200,/0/default.jpg	1200	1408
7294		JJ150		268			0	AC	10	40	1190	1065	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd9j9dwgkusx/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd9j9dwgkusx/full/1200,/0/default.jpg	1200	1345
7295		JJ150		268			0	AC	2	1046	1198	263	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd9j9dwgkusx/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd9j9dwgkusx/full/1200,/0/default.jpg	1200	1345
7296		JJ150		269			0	AC	0	34	1187	906	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vra8ieubk1pu/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vra8ieubk1pu/full/1200,/0/default.jpg	1200	1408
7297		JJ150		269			1	AI	1	941	1198	461	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vra8ieubk1pu/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vra8ieubk1pu/full/1200,/0/default.jpg	1200	1408
7298		JJ150		270			2	AF	0	39	1200	1298	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjqfqqdf0dta/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjqfqqdf0dta/full/1200,/0/default.jpg	1200	1345
7299		JJ150		271			1	AI	1	32	1061	1369	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx3ntj8oc5fn/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx3ntj8oc5fn/full/1200,/0/default.jpg	1200	1408
7300		JJ150		272			2	AF	0	35	1200	1281	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vey19alazgtp/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vey19alazgtp/full/1200,/0/default.jpg	1200	1345
7301		JJ150		273			0	AC	1	27	1192	799	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwkg9zgntqkw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwkg9zgntqkw/full/1200,/0/default.jpg	1200	1408
7302		JJ150		273			1	AI	0	817	1198	584	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwkg9zgntqkw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwkg9zgntqkw/full/1200,/0/default.jpg	1200	1408
7303		JJ150		274			2	AF	0	35	1200	517	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veegn3ssjf7h/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veegn3ssjf7h/full/1200,/0/default.jpg	1200	1345
7304		JJ150		274			1	AI	0	551	1200	777	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veegn3ssjf7h/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veegn3ssjf7h/full/1200,/0/default.jpg	1200	1345
7305		JJ150		275			2	AF	1	7	1198	556	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhgr2rrjlgf5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhgr2rrjlgf5/full/1200,/0/default.jpg	1200	1408
7306		JJ150		275			1	AI	1	563	1191	810	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhgr2rrjlgf5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhgr2rrjlgf5/full/1200,/0/default.jpg	1200	1408
7307		JJ150		276			2	AF	14	29	1186	420	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxp5ddy4yvjc/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxp5ddy4yvjc/full/1200,/0/default.jpg	1200	1345
7308		JJ150		276			1	AI	138	450	1062	876	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxp5ddy4yvjc/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxp5ddy4yvjc/full/1200,/0/default.jpg	1200	1345
7309		JJ150		277			2	AF	1	6	1197	410	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb6g3zzi7hzn/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb6g3zzi7hzn/full/1200,/0/default.jpg	1200	1408
7310		JJ150		277			0	AC	1	416	1126	976	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb6g3zzi7hzn/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb6g3zzi7hzn/full/1200,/0/default.jpg	1200	1408
7311		JJ150		278			0	AC	0	38	1200	1293	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v92e0m0h15er/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v92e0m0h15er/full/1200,/0/default.jpg	1200	1345
7312		JJ150		279			0	AC	1	9	1195	916	https://iiif.irht.cnrs.fr/iiif/ark:/63955/var49w24gffm/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/var49w24gffm/full/1200,/0/default.jpg	1200	1408
7313		JJ150		279			1	AI	1	924	1195	444	https://iiif.irht.cnrs.fr/iiif/ark:/63955/var49w24gffm/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/var49w24gffm/full/1200,/0/default.jpg	1200	1408
7314		JJ150		280			3	AM	1	15	1199	1315	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvjmu2tc2hl4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvjmu2tc2hl4/full/1200,/0/default.jpg	1200	1345
7315		JJ150		281			2	AF	1	6	1195	811	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwlrw2t1hkc8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwlrw2t1hkc8/full/1200,/0/default.jpg	1200	1408
7316		JJ150		281			1	AI	1	806	1195	561	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwlrw2t1hkc8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwlrw2t1hkc8/full/1200,/0/default.jpg	1200	1408
7317		JJ150		282			2	AF	52	11	1148	569	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpm5sql8683q/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpm5sql8683q/full/1200,/0/default.jpg	1200	1345
7318		JJ150		282			1	AI	3	580	1196	730	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpm5sql8683q/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpm5sql8683q/full/1200,/0/default.jpg	1200	1345
7319		JJ150		283			2	AF	1	6	1198	340	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvysoau5wz1h/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvysoau5wz1h/full/1200,/0/default.jpg	1200	1408
7320		JJ150		283			0	AC	1	346	1071	589	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvysoau5wz1h/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvysoau5wz1h/full/1200,/0/default.jpg	1200	1408
7321		JJ150		283			1	AI	1	935	1197	437	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvysoau5wz1h/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvysoau5wz1h/full/1200,/0/default.jpg	1200	1408
7322		JJ150		284			2	AF	52	7	1148	894	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqykjz14cauy/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqykjz14cauy/full/1200,/0/default.jpg	1200	1345
7323		JJ150		284			1	AI	186	902	1013	409	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqykjz14cauy/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqykjz14cauy/full/1200,/0/default.jpg	1200	1345
7324		JJ150		285			2	AF	1	8	1198	706	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgmp2uwaym5x/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgmp2uwaym5x/full/1200,/0/default.jpg	1200	1408
7325		JJ150		285			1	AI	1	713	1196	662	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgmp2uwaym5x/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgmp2uwaym5x/full/1200,/0/default.jpg	1200	1408
7326		JJ150		286			2	AF	20	23	1180	540	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfu890491mzz/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfu890491mzz/full/1200,/0/default.jpg	1200	1345
7327		JJ150		286			1	AI	189	563	1011	766	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfu890491mzz/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfu890491mzz/full/1200,/0/default.jpg	1200	1345
7328		JJ150		287			2	AF	1	16	1198	478	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6jz8ocjiaz5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6jz8ocjiaz5/full/1200,/0/default.jpg	1200	1408
7329		JJ150		287			1	AI	1	495	1190	896	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6jz8ocjiaz5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6jz8ocjiaz5/full/1200,/0/default.jpg	1200	1408
7330		JJ150		288			2	AF	5	6	1195	281	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v01zwcyiivxc/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v01zwcyiivxc/full/1200,/0/default.jpg	1200	1345
7331		JJ150		288			0	AC	0	287	1200	1048	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v01zwcyiivxc/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v01zwcyiivxc/full/1200,/0/default.jpg	1200	1345
7332		JJ150		289			1	AI	1	16	1127	1382	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v37c8geuge10/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v37c8geuge10/full/1200,/0/default.jpg	1200	1408
7333		JJ150		290			2	AF	10	19	1189	338	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd9pps70rd0t/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd9pps70rd0t/full/1200,/0/default.jpg	1200	1345
7334		JJ150		290			0	AC	10	356	1190	974	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd9pps70rd0t/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd9pps70rd0t/full/1200,/0/default.jpg	1200	1345
7335		JJ150		291			0	AC	1	18	1197	858	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdx5bfn6d0al/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdx5bfn6d0al/full/1200,/0/default.jpg	1200	1408
7336		JJ150		291			1	AI	1	870	1198	504	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdx5bfn6d0al/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdx5bfn6d0al/full/1200,/0/default.jpg	1200	1408
7337		JJ150		292			2	AF	0	33	1200	1304	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vci2rdi5ejjn/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vci2rdi5ejjn/full/1200,/0/default.jpg	1200	1345
7338		JJ150		293			0	AC	2	36	1195	948	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v89gg98ta167/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v89gg98ta167/full/1200,/0/default.jpg	1200	1420
7339		JJ150		293			1	AI	2	984	1197	401	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v89gg98ta167/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v89gg98ta167/full/1200,/0/default.jpg	1200	1420
7340		JJ150		294			2	AF	0	16	1199	813	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7inup1uzm7i/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7inup1uzm7i/full/1200,/0/default.jpg	1200	1345
7341		JJ150		294			1	AI	3	828	1197	481	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7inup1uzm7i/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7inup1uzm7i/full/1200,/0/default.jpg	1200	1345
7342		JJ150		295			2	AF	3	10	1195	774	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpyv74arnxzw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpyv74arnxzw/full/1200,/0/default.jpg	1200	1420
7343		JJ150		295			1	AI	1	780	1190	604	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpyv74arnxzw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpyv74arnxzw/full/1200,/0/default.jpg	1200	1420
7344		JJ150		296			2	AF	13	21	1187	385	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veg6m9hogowz/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veg6m9hogowz/full/1200,/0/default.jpg	1200	1345
7345		JJ150		296			1	AI	180	407	1020	917	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veg6m9hogowz/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veg6m9hogowz/full/1200,/0/default.jpg	1200	1345
7346		JJ150		297			2	AF	1	6	1199	345	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcqodlo0t7ps/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcqodlo0t7ps/full/1200,/0/default.jpg	1200	1436
7347		JJ150		297			0	AC	0	351	1199	580	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcqodlo0t7ps/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcqodlo0t7ps/full/1200,/0/default.jpg	1200	1436
7348		JJ150		297			1	AI	0	930	1200	470	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcqodlo0t7ps/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcqodlo0t7ps/full/1200,/0/default.jpg	1200	1436
7349		JJ150		298			2	AF	4	8	1196	1323	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2xwcojaogp4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2xwcojaogp4/full/1200,/0/default.jpg	1200	1345
7350		JJ150		299			1	AI	1	16	1197	1402	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmcd31usxt4o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmcd31usxt4o/full/1200,/0/default.jpg	1200	1436
7351		JJ150		300			2	AF	0	9	1199	426	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhh96i3d7vg4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhh96i3d7vg4/full/1200,/0/default.jpg	1200	1345
7352		JJ150		300			1	AI	182	434	1018	893	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhh96i3d7vg4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhh96i3d7vg4/full/1200,/0/default.jpg	1200	1345
7353		JJ150		301			2	AF	0	19	1200	363	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrtta3hqtld5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrtta3hqtld5/full/1200,/0/default.jpg	1200	1436
7354		JJ150		301			1	AI	1	382	1198	1028	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrtta3hqtld5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrtta3hqtld5/full/1200,/0/default.jpg	1200	1436
7355		JJ150		302			2	AF	12	9	1188	375	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzh6u93ner5w/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzh6u93ner5w/full/1200,/0/default.jpg	1200	1345
7356		JJ150		302			1	AI	72	383	1128	944	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzh6u93ner5w/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzh6u93ner5w/full/1200,/0/default.jpg	1200	1345
7357		JJ150		303			2	AF	0	5	1199	333	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1be5pm05qry/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1be5pm05qry/full/1200,/0/default.jpg	1200	1436
