zone_id	image_id	volume	folio_sort_key	folio_label	folio_norm	class_id	class_name	abs_x	abs_y	abs_w	abs_h	url_image_full	image_filename	image_width_px	image_height_px
8169	4407.0	JJ110	401	200r	200r	1	AI	17	3323	3626	1318	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjwl7zplffpa/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjwl7zplffpa/full/1200,/0/default.jpg	3754	4755
8170	4408.0	JJ110	402	200v	200v	2	AF	0	5	3557	1444	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd86j9d9w7ct/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd86j9d9w7ct/full/1200,/0/default.jpg	3557	4761
8171	4408.0	JJ110	402	200v	200v	0	AC	10	1450	3547	398	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd86j9d9w7ct/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd86j9d9w7ct/full/1200,/0/default.jpg	3557	4761
8172	4408.0	JJ110	402	200v	200v	0	AC	0	1854	3557	399	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd86j9d9w7ct/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd86j9d9w7ct/full/1200,/0/default.jpg	3557	4761
8173	4408.0	JJ110	402	200v	200v	0	AC	9	2256	3547	1019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd86j9d9w7ct/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd86j9d9w7ct/full/1200,/0/default.jpg	3557	4761
8174	4408.0	JJ110	402	200v	200v	0	AC	57	3278	3497	431	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd86j9d9w7ct/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd86j9d9w7ct/full/1200,/0/default.jpg	3557	4761
8175	4408.0	JJ110	402	200v	200v	0	AC	9	3702	3547	1052	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd86j9d9w7ct/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd86j9d9w7ct/full/1200,/0/default.jpg	3557	4761
8176	4409.0	JJ110	403	201r	201r	0	AC	0	6	3745	3106	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v200cs53o6mk/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v200cs53o6mk/full/1200,/0/default.jpg	3754	4755
8177	4409.0	JJ110	403	201r	201r	1	AI	0	3108	3748	1640	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v200cs53o6mk/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v200cs53o6mk/full/1200,/0/default.jpg	3754	4755
8178	4410.0	JJ110	404	201v	201v	2	AF	8	5	3550	2649	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vstkhfzx4aac/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vstkhfzx4aac/full/1200,/0/default.jpg	3557	4761
8179	4410.0	JJ110	404	201v	201v	1	AI	7	2649	3548	2059	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vstkhfzx4aac/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vstkhfzx4aac/full/1200,/0/default.jpg	3557	4761
8180	4411.0	JJ110	405	202r	202r	2	AF	2	6	3742	2332	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhumu3i2gc5g/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhumu3i2gc5g/full/1200,/0/default.jpg	3754	4755
8181	4411.0	JJ110	405	202r	202r	1	AI	0	2337	3746	2409	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhumu3i2gc5g/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhumu3i2gc5g/full/1200,/0/default.jpg	3754	4755
8182	4412.0	JJ110	406	202v	202v	2	AF	52	2	3505	2126	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vch9ikxp6ih0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vch9ikxp6ih0/full/1200,/0/default.jpg	3557	4761
8183	4412.0	JJ110	406	202v	202v	1	AI	63	2125	3493	2603	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vch9ikxp6ih0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vch9ikxp6ih0/full/1200,/0/default.jpg	3557	4761
8184	4413.0	JJ110	407	203r	203r	2	AF	0	2	3746	3528	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2zf2wjc6vt0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2zf2wjc6vt0/full/1200,/0/default.jpg	3754	4755
8185	4413.0	JJ110	407	203r	203r	0	AC	0	3540	3753	1212	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2zf2wjc6vt0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2zf2wjc6vt0/full/1200,/0/default.jpg	3754	4755
8186	4414.0	JJ110	408	203v	203v	0	AC	3	6	3554	3839	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vio40rldw1qe/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vio40rldw1qe/full/1200,/0/default.jpg	3557	4761
8187	4414.0	JJ110	408	203v	203v	1	AI	1	3837	3555	874	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vio40rldw1qe/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vio40rldw1qe/full/1200,/0/default.jpg	3557	4761
8188	4415.0	JJ110	409	204r	204r	2	AF	2	4	3746	2722	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb8z9y6rf6te/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb8z9y6rf6te/full/1200,/0/default.jpg	3754	4755
8189	4415.0	JJ110	409	204r	204r	1	AI	1	2715	3751	2034	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb8z9y6rf6te/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb8z9y6rf6te/full/1200,/0/default.jpg	3754	4755
8190	4416.0	JJ110	410	204v	204v	2	AF	70	3	3487	2172	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmvb68h22ikq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmvb68h22ikq/full/1200,/0/default.jpg	3557	4761
8191	4416.0	JJ110	410	204v	204v	0	AC	0	2176	3557	158	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmvb68h22ikq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmvb68h22ikq/full/1200,/0/default.jpg	3557	4761
8192	4416.0	JJ110	410	204v	204v	0	AC	25	2337	3530	1222	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmvb68h22ikq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmvb68h22ikq/full/1200,/0/default.jpg	3557	4761
8193	4416.0	JJ110	410	204v	204v	1	AI	23	3556	3534	1175	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmvb68h22ikq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmvb68h22ikq/full/1200,/0/default.jpg	3557	4761
8194	4417.0	JJ110	411	205r	205r	2	AF	1	2	3742	3563	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnli8yfaotlx/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnli8yfaotlx/full/1200,/0/default.jpg	3754	4755
8195	4417.0	JJ110	411	205r	205r	1	AI	0	3571	3753	1179	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnli8yfaotlx/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnli8yfaotlx/full/1200,/0/default.jpg	3754	4755
8196	4418.0	JJ110	412	205v	205v	2	AF	16	9	3541	4724	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsuvymb5gprc/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsuvymb5gprc/full/1200,/0/default.jpg	3557	4761
8197	4420.0	JJ111	2	contre-plat supérieur	contre-plat supérieur	4	NIA	6	0	2038	2047	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v536hzl9c7nz/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v536hzl9c7nz/full/1200,/0/default.jpg	2048	2048
8198	4421.0	JJ111	3	1r	1r	5	Table	1	10	3304	4689	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve9dwgnlon6r/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve9dwgnlon6r/full/1200,/0/default.jpg	3305	4773
8199	4422.0	JJ111	4	1v	1v	5	Table	0	11	3264	4606	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx1qkwecwgiz/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx1qkwecwgiz/full/1200,/0/default.jpg	3269	4641
8200	4423.0	JJ111	5	2r	2r	5	Table	0	52	3305	4653	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnzz88bfvbu5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnzz88bfvbu5/full/1200,/0/default.jpg	3305	4773
8201	4424.0	JJ111	6	2v	2v	5	Table	1	105	3268	4617	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voqmcba0h2xi/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voqmcba0h2xi/full/1200,/0/default.jpg	3269	4731
8202	4425.0	JJ111	7	3r	3r	5	Table	0	113	3305	4601	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vshf7tbncaab/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vshf7tbncaab/full/1200,/0/default.jpg	3305	4773
8203	4426.0	JJ111	8	3v	3v	5	Table	97	81	3191	4620	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vajkmzgxtmmk/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vajkmzgxtmmk/full/1200,/0/default.jpg	3293	4731
8204	4427.0	JJ111	9	4r	4r	5	Table	0	115	3305	4560	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8yvjydlwwed/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8yvjydlwwed/full/1200,/0/default.jpg	3305	4773
8205	4428.0	JJ111	10	4v	4v	5	Table	115	99	3191	4616	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbl7n9jxkv83/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbl7n9jxkv83/full/1200,/0/default.jpg	3323	4743
8206	4429.0	JJ111	11	5r	5r	5	Table	0	46	3275	4648	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgu3wrxidhrc/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgu3wrxidhrc/full/1200,/0/default.jpg	3275	4773
8207	4430.0	JJ111	12	5v	5v	4	NIA	6	0	2038	2047	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdbbqw7nblzx/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdbbqw7nblzx/full/1200,/0/default.jpg	2048	2048
8208	4431.0	JJ111	13	6r	6r	5	Table	27	26	3202	4569	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsm6ckq8suom/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsm6ckq8suom/full/1200,/0/default.jpg	3239	4641
8209	4432.0	JJ111	14	6v	6v	5	Table	119	92	3187	4621	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxldu4rcv3p6/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxldu4rcv3p6/full/1200,/0/default.jpg	3323	4743
8210	4433.0	JJ111	15	7r	7r	1	AI	0	71	3705	4608	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veg3m3e73b0p/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veg3m3e73b0p/full/1200,/0/default.jpg	3706	4743
8211	4434.0	JJ111	16	7v	7v	2	AF	0	54	3639	1701	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vic98l129o0v/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vic98l129o0v/full/1200,/0/default.jpg	3641	4755
8212	4434.0	JJ111	16	7v	7v	0	AC	5	1757	3636	1972	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vic98l129o0v/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vic98l129o0v/full/1200,/0/default.jpg	3641	4755
8213	4434.0	JJ111	16	7v	7v	1	AI	0	3724	3638	992	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vic98l129o0v/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vic98l129o0v/full/1200,/0/default.jpg	3641	4755
8214	4435.0	JJ111	17	8r	8r	3	AM	2	49	3676	4633	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2uzt6vxw2bc/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2uzt6vxw2bc/full/1200,/0/default.jpg	3683	4743
8215	4436.0	JJ111	18	8v	8v	2	AF	2	20	3638	2358	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5ygk5jw68ej/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5ygk5jw68ej/full/1200,/0/default.jpg	3641	4773
8216	4436.0	JJ111	18	8v	8v	1	AI	0	2383	3641	2339	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5ygk5jw68ej/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5ygk5jw68ej/full/1200,/0/default.jpg	3641	4773
8217	4437.0	JJ111	19	9r	9r	2	AF	5	76	3675	1680	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vin4kpe8q9al/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vin4kpe8q9al/full/1200,/0/default.jpg	3683	4761
8218	4437.0	JJ111	19	9r	9r	1	AI	10	1759	3673	3002	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vin4kpe8q9al/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vin4kpe8q9al/full/1200,/0/default.jpg	3683	4761
8219	4438.0	JJ111	20	9v	9v	2	AF	4	50	3637	2446	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v84s31o5d1bb/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v84s31o5d1bb/full/1200,/0/default.jpg	3641	4773
8220	4438.0	JJ111	20	9v	9v	1	AI	7	2482	3634	2228	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v84s31o5d1bb/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v84s31o5d1bb/full/1200,/0/default.jpg	3641	4773
8221	4439.0	JJ111	21	10r	10r	2	AF	0	80	3678	1795	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhvh1sn966su/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhvh1sn966su/full/1200,/0/default.jpg	3683	4761
8222	4439.0	JJ111	21	10r	10r	1	AI	7	1823	3670	2870	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhvh1sn966su/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhvh1sn966su/full/1200,/0/default.jpg	3683	4761
8223	4440.0	JJ111	22	10v	10v	2	AF	1	11	3659	1649	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbckpkayvv6z/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbckpkayvv6z/full/1200,/0/default.jpg	3665	4779
8224	4440.0	JJ111	22	10v	10v	1	AI	1	1655	3659	3016	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbckpkayvv6z/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbckpkayvv6z/full/1200,/0/default.jpg	3665	4779
8225	4441.0	JJ111	23	11r	11r	2	AF	5	80	3684	2572	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vna0cfedqpum/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vna0cfedqpum/full/1200,/0/default.jpg	3694	4761
8226	4441.0	JJ111	23	11r	11r	1	AI	9	2666	3679	2030	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vna0cfedqpum/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vna0cfedqpum/full/1200,/0/default.jpg	3694	4761
8227	4442.0	JJ111	24	11v	11v	2	AF	3	23	3656	1724	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7veu5l1xfca/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7veu5l1xfca/full/1200,/0/default.jpg	3665	4779
8228	4442.0	JJ111	24	11v	11v	1	AI	25	1738	3635	2964	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7veu5l1xfca/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7veu5l1xfca/full/1200,/0/default.jpg	3665	4779
8229	4443.0	JJ111	25	12r	12r	2	AF	2	58	3687	1541	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v01va0q56qtg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v01va0q56qtg/full/1200,/0/default.jpg	3694	4761
8230	4443.0	JJ111	25	12r	12r	0	AC	3	1587	3684	2151	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v01va0q56qtg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v01va0q56qtg/full/1200,/0/default.jpg	3694	4761
8231	4443.0	JJ111	25	12r	12r	1	AI	0	3718	3682	1001	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v01va0q56qtg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v01va0q56qtg/full/1200,/0/default.jpg	3694	4761
8232	4444.0	JJ111	26	12v	12v	2	AF	1	14	1199	578	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr5w5invd929/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr5w5invd929/full/1200,/0/default.jpg	1200	1552
8233	4444.0	JJ111	26	12v	12v	1	AI	10	590	1190	936	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr5w5invd929/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr5w5invd929/full/1200,/0/default.jpg	1200	1552
8234	4445.0	JJ111	27	13r	13r	2	AF	7	75	3681	1256	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voweaycqbnqd/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voweaycqbnqd/full/1200,/0/default.jpg	3694	4761
8235	4445.0	JJ111	27	13r	13r	0	AC	7	1332	3683	2156	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voweaycqbnqd/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voweaycqbnqd/full/1200,/0/default.jpg	3694	4761
8236	4445.0	JJ111	27	13r	13r	1	AI	2	3480	3681	1213	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voweaycqbnqd/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voweaycqbnqd/full/1200,/0/default.jpg	3694	4761
8237	4446.0	JJ111	28	13v	13v	2	AF	24	5	3669	3320	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi0d96jz00r5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi0d96jz00r5/full/1200,/0/default.jpg	3694	4779
8238	4446.0	JJ111	28	13v	13v	1	AI	7	3220	3687	1469	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi0d96jz00r5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi0d96jz00r5/full/1200,/0/default.jpg	3694	4779
8239	4447.0	JJ111	29	14r	14r	2	AF	1	70	3688	2786	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwwokr1tuair/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwwokr1tuair/full/1200,/0/default.jpg	3694	4761
8240	4447.0	JJ111	29	14r	14r	1	AI	2	2862	3684	1853	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwwokr1tuair/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwwokr1tuair/full/1200,/0/default.jpg	3694	4761
8241	4448.0	JJ111	30	14v	14v	2	AF	17	72	3677	4631	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpsp1i0o8d79/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpsp1i0o8d79/full/1200,/0/default.jpg	3694	4779
8242	4449.0	JJ111	31	15r	15r	0	AC	1	81	3689	2663	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrggaggb7l84/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrggaggb7l84/full/1200,/0/default.jpg	3694	4761
8243	4449.0	JJ111	31	15r	15r	1	AI	4	2743	3687	1965	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrggaggb7l84/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrggaggb7l84/full/1200,/0/default.jpg	3694	4761
8244	4450.0	JJ111	32	15v	15v	2	AF	3	20	3691	2076	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9swbmql4iaw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9swbmql4iaw/full/1200,/0/default.jpg	3694	4779
8245	4450.0	JJ111	32	15v	15v	1	AI	17	2100	3677	2620	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9swbmql4iaw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9swbmql4iaw/full/1200,/0/default.jpg	3694	4779
8246	4451.0	JJ111	33	16r	16r	2	AF	0	92	3766	2744	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7cf80om8ydo/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7cf80om8ydo/full/1200,/0/default.jpg	3766	4785
8247	4451.0	JJ111	33	16r	16r	1	AI	3	2836	3763	1853	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7cf80om8ydo/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7cf80om8ydo/full/1200,/0/default.jpg	3766	4785
8248	4452.0	JJ111	34	16v	16v	2	AF	10	43	3708	1933	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veo5u0df8hp0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veo5u0df8hp0/full/1200,/0/default.jpg	3718	4809
8249	4452.0	JJ111	34	16v	16v	0	AC	7	1949	3711	2860	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veo5u0df8hp0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veo5u0df8hp0/full/1200,/0/default.jpg	3718	4809
8250	4453.0	JJ111	35	17r	17r	0	AC	1	71	3765	2717	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve0n5mrnwov8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve0n5mrnwov8/full/1200,/0/default.jpg	3766	4785
8251	4453.0	JJ111	35	17r	17r	1	AI	4	2770	3762	1914	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve0n5mrnwov8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve0n5mrnwov8/full/1200,/0/default.jpg	3766	4785
8252	4454.0	JJ111	36	17v	17v	2	AF	13	43	3691	1660	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v449sqhq464s/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v449sqhq464s/full/1200,/0/default.jpg	3706	4809
8253	4454.0	JJ111	36	17v	17v	1	AI	11	1656	3692	3046	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v449sqhq464s/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v449sqhq464s/full/1200,/0/default.jpg	3706	4809
8254	4455.0	JJ111	37	18r	18r	2	AF	0	53	3766	1994	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbztpf1742l5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbztpf1742l5/full/1200,/0/default.jpg	3766	4785
8255	4455.0	JJ111	37	18r	18r	1	AI	5	2059	3761	2638	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbztpf1742l5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbztpf1742l5/full/1200,/0/default.jpg	3766	4785
8256	4456.0	JJ111	38	18v	18v	3	AM	29	107	3674	4616	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vprrhfo5ax9e/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vprrhfo5ax9e/full/1200,/0/default.jpg	3706	4809
8257	4457.0	JJ111	39	19r	19r	3	AM	0	100	3766	4587	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v625ot9vy27x/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v625ot9vy27x/full/1200,/0/default.jpg	3766	4785
8258	4458.0	JJ111	40	19v	19v	3	AM	7	83	3697	4631	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvwcx3hzpmpg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvwcx3hzpmpg/full/1200,/0/default.jpg	3706	4809
8259	4459.0	JJ111	41	20r	20r	3	AM	0	80	3766	4616	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve6w2c7zmm6o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve6w2c7zmm6o/full/1200,/0/default.jpg	3766	4785
8260	4460.0	JJ111	42	20v	20v	2	AF	12	60	3694	2812	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrvh1qg4xd0u/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrvh1qg4xd0u/full/1200,/0/default.jpg	3706	4821
8261	4460.0	JJ111	42	20v	20v	1	AI	6	2855	3700	1852	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrvh1qg4xd0u/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrvh1qg4xd0u/full/1200,/0/default.jpg	3706	4821
