zone_id	image_id	volume	folio_sort_key	folio_label	folio_norm	class_id	class_name	abs_x	abs_y	abs_w	abs_h	x_pct	y_pct	w_pct	h_pct	url_image_full	image_filename	image_width_px	image_height_px
8294	5156	JJ195	226	112v	112v	0	AC	2	561	1198	797	0.14	41.16	99.86	58.5	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4le7t6fl3kc/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4le7t6fl3kc/full/1200,/0/default.jpg	1200	1362
8295	5157	JJ195	227	113r	113r	0	AC	4	1	1194	663	0.36	0.075	99.52	49.63	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjfygfq75dim/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjfygfq75dim/full/1200,/0/default.jpg	1200	1335
8296	5157	JJ195	227	113r	113r	0	AC	10	665	1190	391	0.82	49.815	99.18	29.29	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjfygfq75dim/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjfygfq75dim/full/1200,/0/default.jpg	1200	1335
8297	5157	JJ195	227	113r	113r	1	AI	1	1055	1199	279	0.075	79.06	99.93	20.88	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjfygfq75dim/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjfygfq75dim/full/1200,/0/default.jpg	1200	1335
8298	5158	JJ195	228	113v	113v	2	AF	0	4	1198	545	-0.005	0.33	99.83	40.2	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuezjaxz3z4p/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuezjaxz3z4p/full/1200,/0/default.jpg	1200	1355
8299	5158	JJ195	228	113v	113v	1	AI	0	552	1199	801	0.0	40.755	99.88	59.15	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuezjaxz3z4p/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuezjaxz3z4p/full/1200,/0/default.jpg	1200	1355
8300	5159	JJ195	229	114r	114r	2	AF	1	1	1197	422	0.05	0.06	99.74	31.28	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdbjjq4nbh6q/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdbjjq4nbh6q/full/1200,/0/default.jpg	1200	1350
8301	5159	JJ195	229	114r	114r	0	AC	0	425	1198	471	0.0	31.485	99.86	34.91	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdbjjq4nbh6q/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdbjjq4nbh6q/full/1200,/0/default.jpg	1200	1350
8302	5159	JJ195	229	114r	114r	1	AI	0	896	1200	452	0.0	66.385	100.0	33.49	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdbjjq4nbh6q/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdbjjq4nbh6q/full/1200,/0/default.jpg	1200	1350
8303	5160	JJ195	230	114v	114v	2	AF	4	6	1196	247	0.36	0.43	99.64	18.38	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfm65ubidyds/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfm65ubidyds/full/1200,/0/default.jpg	1200	1343
8304	5160	JJ195	230	114v	114v	0	AC	6	253	1194	534	0.46	18.815	99.54	39.73	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfm65ubidyds/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfm65ubidyds/full/1200,/0/default.jpg	1200	1343
8305	5160	JJ195	230	114v	114v	0	AC	10	788	1190	552	0.8	58.66	99.2	41.12	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfm65ubidyds/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfm65ubidyds/full/1200,/0/default.jpg	1200	1343
8306	5161	JJ195	231	115r	115r	0	AC	0	1	1200	729	-0.005	0.06	99.97	53.24	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxw2vv6u0v7b/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxw2vv6u0v7b/full/1200,/0/default.jpg	1200	1369
8307	5161	JJ195	231	115r	115r	0	AC	0	731	1200	630	0.0	53.43	100.0	46.04	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxw2vv6u0v7b/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxw2vv6u0v7b/full/1200,/0/default.jpg	1200	1369
8308	5162	JJ195	232	115v	115v	0	AC	3	3	1195	510	0.28	0.25	99.62	37.66	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfr2jfd0l3g8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfr2jfd0l3g8/full/1200,/0/default.jpg	1200	1354
8309	5162	JJ195	232	115v	115v	0	AC	3	514	1196	510	0.27	37.94	99.68	37.68	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfr2jfd0l3g8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfr2jfd0l3g8/full/1200,/0/default.jpg	1200	1354
8310	5162	JJ195	232	115v	115v	1	AI	5	1022	1194	327	0.4	75.515	99.54	24.15	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfr2jfd0l3g8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfr2jfd0l3g8/full/1200,/0/default.jpg	1200	1354
8311	5163	JJ195	233	116r	116r	2	AF	1	0	1198	457	0.06	0.03	99.82	33.08	https://iiif.irht.cnrs.fr/iiif/ark:/63955/val3l4gjh8he/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/val3l4gjh8he/full/1200,/0/default.jpg	1200	1381
8312	5163	JJ195	233	116r	116r	0	AC	1	460	1198	610	0.05	33.305	99.84	44.19	https://iiif.irht.cnrs.fr/iiif/ark:/63955/val3l4gjh8he/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/val3l4gjh8he/full/1200,/0/default.jpg	1200	1381
8313	5163	JJ195	233	116r	116r	1	AI	3	1070	1197	308	0.24	77.515	99.72	22.33	https://iiif.irht.cnrs.fr/iiif/ark:/63955/val3l4gjh8he/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/val3l4gjh8he/full/1200,/0/default.jpg	1200	1381
8314	5164	JJ195	234	116v	116v	2	AF	1	2	1197	453	0.105	0.17	99.75	33.34	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbdah7acflr7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbdah7acflr7/full/1200,/0/default.jpg	1200	1359
8315	5164	JJ195	234	116v	116v	0	AC	1	458	1198	437	0.115	33.68	99.81	32.16	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbdah7acflr7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbdah7acflr7/full/1200,/0/default.jpg	1200	1359
8316	5164	JJ195	234	116v	116v	1	AI	3	894	1196	451	0.25	65.765	99.68	33.17	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbdah7acflr7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbdah7acflr7/full/1200,/0/default.jpg	1200	1359
8317	5165	JJ195	235	117r	117r	2	AF	0	0	1198	342	0.005	0.025	99.87	25.07	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vobm2c75tgff/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vobm2c75tgff/full/1200,/0/default.jpg	1200	1365
8318	5165	JJ195	235	117r	117r	0	AC	1	341	1198	422	0.06	24.98	99.8	30.9	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vobm2c75tgff/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vobm2c75tgff/full/1200,/0/default.jpg	1200	1365
8319	5165	JJ195	235	117r	117r	0	AC	0	764	1198	599	0.005	55.99	99.83	43.88	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vobm2c75tgff/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vobm2c75tgff/full/1200,/0/default.jpg	1200	1365
8320	5166	JJ195	236	117v	117v	0	AC	3	2	1197	583	0.22	0.13	99.72	43.86	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj1j0l193gkg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj1j0l193gkg/full/1200,/0/default.jpg	1200	1330
8321	5166	JJ195	236	117v	117v	0	AC	3	588	1196	444	0.24	44.205	99.66	33.37	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj1j0l193gkg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj1j0l193gkg/full/1200,/0/default.jpg	1200	1330
8322	5166	JJ195	236	117v	117v	1	AI	5	1032	1194	296	0.44	77.56	99.48	22.22	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj1j0l193gkg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj1j0l193gkg/full/1200,/0/default.jpg	1200	1330
8323	5167	JJ195	237	118r	118r	2	AF	2	1	1197	476	0.14	0.07	99.76	34.86	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq1o0e3m6bai/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq1o0e3m6bai/full/1200,/0/default.jpg	1200	1366
8324	5167	JJ195	237	118r	118r	0	AC	1	478	1198	549	0.08	35.01	99.84	40.22	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq1o0e3m6bai/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq1o0e3m6bai/full/1200,/0/default.jpg	1200	1366
8325	5167	JJ195	237	118r	118r	1	AI	5	1026	1193	338	0.45	75.13	99.44	24.76	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq1o0e3m6bai/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq1o0e3m6bai/full/1200,/0/default.jpg	1200	1366
8326	5168	JJ195	238	118v	118v	2	AF	3	2	1196	391	0.265	0.135	99.65	29.47	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxcv5iomy350/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxcv5iomy350/full/1200,/0/default.jpg	1200	1328
8327	5168	JJ195	238	118v	118v	0	AC	10	394	1188	572	0.85	29.65	99.04	43.04	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxcv5iomy350/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxcv5iomy350/full/1200,/0/default.jpg	1200	1328
8328	5168	JJ195	238	118v	118v	1	AI	5	964	1194	348	0.445	72.58	99.47	26.22	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxcv5iomy350/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxcv5iomy350/full/1200,/0/default.jpg	1200	1328
8329	5169	JJ195	239	119r	119r	2	AF	0	1	1198	528	0.03	0.105	99.86	39.11	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn6lofo4z5v1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn6lofo4z5v1/full/1200,/0/default.jpg	1200	1349
8330	5169	JJ195	239	119r	119r	0	AC	2	530	1197	560	0.135	39.28	99.77	41.48	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn6lofo4z5v1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn6lofo4z5v1/full/1200,/0/default.jpg	1200	1349
8331	5169	JJ195	239	119r	119r	1	AI	2	1088	1197	256	0.17	80.685	99.76	19.01	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn6lofo4z5v1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn6lofo4z5v1/full/1200,/0/default.jpg	1200	1349
8332	5170	JJ195	240	119v	119v	2	AF	1	2	1198	558	0.08	0.15	99.82	42.02	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtvfxhl8s465/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtvfxhl8s465/full/1200,/0/default.jpg	1200	1328
8333	5170	JJ195	240	119v	119v	0	AC	3	560	1195	441	0.29	42.14	99.6	33.22	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtvfxhl8s465/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtvfxhl8s465/full/1200,/0/default.jpg	1200	1328
8334	5170	JJ195	240	119v	119v	1	AI	14	1001	1185	314	1.18	75.345	98.72	23.61	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtvfxhl8s465/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtvfxhl8s465/full/1200,/0/default.jpg	1200	1328
8335	5171	JJ195	241	120r	120r	2	AF	1	3	1198	463	0.105	0.21	99.81	34.54	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzconynq4nea/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzconynq4nea/full/1200,/0/default.jpg	1200	1340
8336	5171	JJ195	241	120r	120r	0	AC	1	467	1197	402	0.075	34.835	99.73	30.01	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzconynq4nea/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzconynq4nea/full/1200,/0/default.jpg	1200	1340
8337	5171	JJ195	241	120r	120r	1	AI	1	870	1198	469	0.07	64.94	99.84	35.0	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzconynq4nea/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzconynq4nea/full/1200,/0/default.jpg	1200	1340
8338	5172	JJ195	242	120v	120v	2	AF	1	2	1198	211	0.075	0.12	99.87	15.98	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v92py7p32qwy/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v92py7p32qwy/full/1200,/0/default.jpg	1200	1322
8339	5172	JJ195	242	120v	120v	0	AC	5	215	1194	536	0.425	16.26	99.53	40.58	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v92py7p32qwy/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v92py7p32qwy/full/1200,/0/default.jpg	1200	1322
8340	5172	JJ195	242	120v	120v	0	AC	8	751	1192	560	0.635	56.795	99.35	42.37	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v92py7p32qwy/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v92py7p32qwy/full/1200,/0/default.jpg	1200	1322
8341	5173	JJ195	243	121r	121r	0	AC	3	4	1197	790	0.26	0.31	99.74	59.02	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5ugr39v9evl/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5ugr39v9evl/full/1200,/0/default.jpg	1200	1338
8342	5173	JJ195	243	121r	121r	1	AI	12	795	1188	540	0.995	59.395	99.01	40.37	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5ugr39v9evl/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5ugr39v9evl/full/1200,/0/default.jpg	1200	1338
8343	5174	JJ195	244	121v	121v	2	AF	2	0	1198	239	0.13	0.035	99.82	17.47	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2ijq9ndnxmq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2ijq9ndnxmq/full/1200,/0/default.jpg	1200	1368
8344	5174	JJ195	244	121v	121v	0	AC	0	239	1198	453	0.0	17.475	99.86	33.15	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2ijq9ndnxmq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2ijq9ndnxmq/full/1200,/0/default.jpg	1200	1368
8345	5174	JJ195	244	121v	121v	0	AC	0	692	1199	652	0.0	50.61	99.92	47.68	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2ijq9ndnxmq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2ijq9ndnxmq/full/1200,/0/default.jpg	1200	1368
8346	5175	JJ195	245	122r	122r	0	AC	0	5	1197	644	0.035	0.335	99.73	47.95	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnkyco03lz9f/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnkyco03lz9f/full/1200,/0/default.jpg	1200	1344
8347	5175	JJ195	245	122r	122r	0	AC	1	649	1196	694	0.075	48.3	99.67	51.62	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnkyco03lz9f/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnkyco03lz9f/full/1200,/0/default.jpg	1200	1344
8348	5176	JJ195	246	122v	122v	0	AC	1	1	1198	662	0.095	0.05	99.83	48.92	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf0ipws3rd6a/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf0ipws3rd6a/full/1200,/0/default.jpg	1200	1354
8349	5176	JJ195	246	122v	122v	0	AC	2	665	1198	396	0.14	49.105	99.82	29.23	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf0ipws3rd6a/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf0ipws3rd6a/full/1200,/0/default.jpg	1200	1354
8350	5176	JJ195	246	122v	122v	1	AI	3	1059	1196	269	0.22	78.24	99.66	19.86	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf0ipws3rd6a/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf0ipws3rd6a/full/1200,/0/default.jpg	1200	1354
8351	5177	JJ195	247	123r	123r	2	AF	10	3	1190	560	0.82	0.25	99.18	42.02	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxwjla7jwx6h/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxwjla7jwx6h/full/1200,/0/default.jpg	1200	1333
8352	5177	JJ195	247	123r	123r	0	AC	9	563	1191	399	0.71	42.255	99.28	29.95	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxwjla7jwx6h/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxwjla7jwx6h/full/1200,/0/default.jpg	1200	1333
8353	5177	JJ195	247	123r	123r	1	AI	4	962	1196	370	0.3	72.185	99.7	27.79	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxwjla7jwx6h/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxwjla7jwx6h/full/1200,/0/default.jpg	1200	1333
8354	5178	JJ195	248	123v	123v	2	AF	5	1	1194	367	0.425	0.05	99.47	26.64	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvj6wnrvw7bw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvj6wnrvw7bw/full/1200,/0/default.jpg	1200	1378
8355	5178	JJ195	248	123v	123v	0	AC	1	370	1197	553	0.12	26.82	99.74	40.16	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvj6wnrvw7bw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvj6wnrvw7bw/full/1200,/0/default.jpg	1200	1378
8356	5178	JJ195	248	123v	123v	1	AI	2	924	1197	425	0.15	67.08	99.72	30.86	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvj6wnrvw7bw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvj6wnrvw7bw/full/1200,/0/default.jpg	1200	1378
8357	5179	JJ195	249	124r	124r	2	AF	2	0	1198	263	0.16	0.03	99.84	19.46	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq0ti4kwbvu8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq0ti4kwbvu8/full/1200,/0/default.jpg	1200	1353
8358	5179	JJ195	249	124r	124r	0	AC	1	264	1199	455	0.095	19.52	99.91	33.6	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq0ti4kwbvu8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq0ti4kwbvu8/full/1200,/0/default.jpg	1200	1353
8359	5179	JJ195	249	124r	124r	0	AC	1	720	1199	623	0.075	53.24	99.93	46.08	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq0ti4kwbvu8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq0ti4kwbvu8/full/1200,/0/default.jpg	1200	1353
8360	5180	JJ195	250	124v	124v	0	AC	0	1	1199	518	0.0	0.075	99.92	38.13	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vefilzfj6wep/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vefilzfj6wep/full/1200,/0/default.jpg	1200	1359
8361	5180	JJ195	250	124v	124v	0	AC	2	518	1197	584	0.19	38.135	99.74	42.99	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vefilzfj6wep/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vefilzfj6wep/full/1200,/0/default.jpg	1200	1359
8362	5180	JJ195	250	124v	124v	1	AI	0	1099	1199	245	0.0	80.9	99.94	18.06	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vefilzfj6wep/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vefilzfj6wep/full/1200,/0/default.jpg	1200	1359
8363	5181	JJ195	251	125r	125r	2	AF	1	2	1198	712	0.115	0.125	99.83	52.99	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3adu692i6sj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3adu692i6sj/full/1200,/0/default.jpg	1200	1343
8364	5181	JJ195	251	125r	125r	0	AC	2	716	1197	387	0.18	53.345	99.74	28.85	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3adu692i6sj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3adu692i6sj/full/1200,/0/default.jpg	1200	1343
8365	5181	JJ195	251	125r	125r	1	AI	1	1106	1199	219	0.08	82.34	99.92	16.34	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3adu692i6sj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3adu692i6sj/full/1200,/0/default.jpg	1200	1343
8366	5182	JJ195	252	125v	125v	2	AF	2	1	1196	454	0.15	0.065	99.66	32.97	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzbnk8zf27ui/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzbnk8zf27ui/full/1200,/0/default.jpg	1200	1378
8367	5182	JJ195	252	125v	125v	0	AC	1	457	1197	624	0.055	33.185	99.75	45.31	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzbnk8zf27ui/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzbnk8zf27ui/full/1200,/0/default.jpg	1200	1378
8368	5182	JJ195	252	125v	125v	1	AI	6	1084	1193	261	0.475	78.65	99.43	18.92	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzbnk8zf27ui/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzbnk8zf27ui/full/1200,/0/default.jpg	1200	1378
8369	5183	JJ195	253	126r	126r	2	AF	2	1	1198	325	0.135	0.075	99.87	23.95	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpfh4zn1dd4o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpfh4zn1dd4o/full/1200,/0/default.jpg	1200	1358
8370	5183	JJ195	253	126r	126r	0	AC	1	326	1199	320	0.055	24.01	99.95	23.56	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpfh4zn1dd4o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpfh4zn1dd4o/full/1200,/0/default.jpg	1200	1358
8371	5183	JJ195	253	126r	126r	0	AC	0	645	1200	690	0.035	47.46	99.97	50.78	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpfh4zn1dd4o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpfh4zn1dd4o/full/1200,/0/default.jpg	1200	1358
8372	5184	JJ195	254	126v	126v	0	AC	3	1	1196	543	0.24	0.075	99.68	40.17	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqzvz1d5ux55/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqzvz1d5ux55/full/1200,/0/default.jpg	1200	1352
8373	5184	JJ195	254	126v	126v	0	AC	2	544	1198	587	0.16	40.205	99.82	43.39	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqzvz1d5ux55/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqzvz1d5ux55/full/1200,/0/default.jpg	1200	1352
8374	5184	JJ195	254	126v	126v	1	AI	0	1128	1200	217	-0.005	83.44	99.97	16.06	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqzvz1d5ux55/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqzvz1d5ux55/full/1200,/0/default.jpg	1200	1352
8375	5185	JJ195	255	127r	127r	2	AF	0	1	1200	763	0.0	0.04	100.0	56.04	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlpdk5grzygf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlpdk5grzygf/full/1200,/0/default.jpg	1200	1362
8376	5185	JJ195	255	127r	127r	0	AC	0	764	1200	333	0.0	56.09	100.0	24.48	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlpdk5grzygf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlpdk5grzygf/full/1200,/0/default.jpg	1200	1362
8377	5185	JJ195	255	127r	127r	1	AI	0	1096	1200	249	0.0	80.5	100.0	18.3	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlpdk5grzygf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlpdk5grzygf/full/1200,/0/default.jpg	1200	1362
8378	5186	JJ195	256	127v	127v	2	AF	1	1	1198	610	0.095	0.11	99.81	45.64	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfle3msgrg6q/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfle3msgrg6q/full/1200,/0/default.jpg	1200	1336
